,n_exp,data_id,stat_test,n,max_iter,type,best_model,f1_score,ini_best,final_best,initial,final
325,0,0,mannwhitneyu,50,1000,tt,RandomForestClassifier,0.8119921546651723,0.759638259903873,0.799425522707609,0.7267659863280571,0.7756044141781595
326,0,0,dummy_stats_test,50,1000,cv,RandomForestClassifier,0.7981010890812622,0.767296266070808,0.8092372472255325,0.734086916089713,0.7852782637355408
327,0,0,dummy_stats_test,50,1000,tt,RandomForestClassifier,0.7991033903054076,0.761130246791575,0.8118484663812972,0.7328974794781836,0.784957594677288
328,0,1,ttest_rel,50,1000,cv,RandomForestClassifier,0.95906432748538,0.9661921999569059,0.9844792070674424,0.8687001454427924,0.9774595184227538
329,0,1,ttest_rel,50,1000,tt,DecisionTreeClassifier,0.9710982658959537,0.9574010998714063,0.9684631022638155,0.8505504453435756,0.9624278387930808
330,0,1,ttest_ind,50,1000,cv,DecisionTreeClassifier,0.9888888888888888,0.9614999999999999,0.9814358974358975,0.8717731973908444,0.9836955128205128
331,0,1,ttest_ind,50,1000,tt,RandomForestClassifier,0.9916434540389973,0.9398781511416665,0.9759783455233294,0.8494967715389375,0.9624475302627372
332,0,1,mannwhitneyu,50,1000,cv,RandomForestClassifier,0.9737609329446064,0.975360805860806,0.992923076923077,0.8680619307163424,0.9754950980392157
333,0,1,mannwhitneyu,50,1000,tt,RandomForestClassifier,0.9912536443148687,0.9488292227249367,0.9670153263371121,0.8421362060998681,0.9629189036160033
334,0,1,dummy_stats_test,50,1000,cv,DecisionTreeClassifier,0.9829545454545454,0.9581433566433566,0.9869230769230769,0.8695520435446904,0.9741366966366967
335,0,1,dummy_stats_test,50,1000,tt,RandomForestClassifier,0.9550561797752809,0.9460889632268085,0.9738970700498012,0.855507391351096,0.9606963321420768
336,0,2,ttest_rel,50,1000,cv,XGBClassifier,0.9272882805816938,0.8689317461200844,0.925892206712168,0.8097723496742087,0.8901163956592953
337,0,2,ttest_rel,50,1000,tt,XGBClassifier,0.9352640545144805,0.8620547917546452,0.9203360515999431,0.8042918459398186,0.8807517221257813
338,0,2,ttest_ind,50,1000,cv,RandomForestClassifier,0.9236234458259325,0.8808531222626,0.9052029765238667,0.8171611393356215,0.8715997309571837
339,0,2,ttest_ind,50,1000,tt,RandomForestClassifier,0.9361329833770778,0.8721851088201394,0.9192194692376485,0.8091346261324112,0.8816296383796545
340,0,2,mannwhitneyu,50,1000,cv,DecisionTreeClassifier,0.8843977364591755,0.8855187297020337,0.8855187297020337,0.8137011929987541,0.8663591578276761
341,0,2,mannwhitneyu,50,1000,tt,XGBClassifier,0.9277204130262112,0.8726426475161236,0.919087154316718,0.807922652264984,0.8824975264817809
342,0,2,dummy_stats_test,50,1000,cv,XGBClassifier,0.9295774647887325,0.882243938293853,0.9298895786040552,0.8145804454772383,0.8983360861207279
343,0,2,dummy_stats_test,50,1000,tt,XGBClassifier,0.935960591133005,0.8686262015931885,0.9283429844229056,0.8086572883517371,0.8912520483060512
344,0,3,ttest_rel,50,1000,cv,RandomForestClassifier,0.9805013927576601,0.9556283716283716,0.9838228438228438,0.8675148307574777,0.9757216533466534
345,0,3,ttest_rel,50,1000,tt,RandomForestClassifier,0.991869918699187,0.944970559247111,0.9707976083469068,0.8545428747584733,0.9585749860759354
346,0,3,ttest_ind,50,1000,cv,RandomForestClassifier,0.9760479041916168,0.9623588666235725,0.9833381096028155,0.8660118231012193,0.9768550509947569
347,0,3,ttest_ind,50,1000,tt,RandomForestClassifier,0.9908256880733944,0.9416948324384694,0.969417309661015,0.8488963369903446,0.9565650438483907
348,0,3,mannwhitneyu,50,1000,cv,DecisionTreeClassifier,0.973134328358209,0.959226459814695,0.9841318681318683,0.8764226614888377,0.9698358087990442
349,0,3,mannwhitneyu,50,1000,tt,RandomForestClassifier,0.9759036144578312,0.9490721552220873,0.9706644673359277,0.8574547641788397,0.9607760483401148
350,0,3,dummy_stats_test,50,1000,cv,DecisionTreeClassifier,0.9878787878787879,0.960055519643755,0.9873363499245852,0.876521170736728,0.982343074409251
351,0,3,dummy_stats_test,50,1000,tt,XGBClassifier,0.9817073170731707,0.9517102840143131,0.9750848705932824,0.8635130075136125,0.9671020419431413
352,0,4,ttest_rel,50,1000,cv,RandomForestClassifier,0.49848449522033106,0.5147261323963503,0.5147261323963503,0.4351867048286465,0.4569035025473683
353,0,4,ttest_rel,50,1000,tt,RandomForestClassifier,0.49848449522033106,0.5151723569531126,0.5151723569531126,0.43486724506194385,0.4507979791744911
354,0,4,ttest_ind,50,1000,cv,XGBClassifier,0.5043894652833201,0.45700359815134256,0.49241238121774605,0.32914332855549033,0.43294276710435
355,0,4,ttest_ind,50,1000,tt,RandomForestClassifier,0.5128604832424006,0.45578400052717244,0.5023493905562864,0.33148545179594463,0.43430937766401434
356,0,4,mannwhitneyu,50,1000,cv,RandomForestClassifier,0.5164977916341909,0.4745643433600234,0.49937534618985263,0.35098371211150836,0.4345610338135024
357,0,4,mannwhitneyu,50,1000,tt,RandomForestClassifier,0.5131578947368421,0.46348934091206906,0.5010327994780491,0.3357463211851388,0.4350200043745227
358,0,4,dummy_stats_test,50,1000,cv,RandomForestClassifier,0.5034075420263517,0.5121704852052686,0.5121704852052686,0.4249986603690125,0.45418322345511797
359,0,4,dummy_stats_test,50,1000,tt,DecisionTreeClassifier,0.5047120418848167,0.45876385521548946,0.5127867156981819,0.41059545497541183,0.45397183382139156
360,1,0,ttest_rel,10,25,cv,RandomForestClassifier,0.7868303571428571,0.7668528706140734,0.7946801902896083,0.7331919939744008,0.7610235192674885
361,1,0,ttest_rel,10,25,tt,XGBClassifier,0.7804329491144223,0.7606431462921704,0.7761589197527565,0.7324665113920974,0.7363454547572439
362,1,0,ttest_ind,10,25,cv,XGBClassifier,0.7862258953168044,0.7574254171791479,0.7784206616167038,0.7255743804021546,0.7572371853242591
363,1,0,ttest_ind,10,25,tt,DecisionTreeClassifier,0.7583309997199664,0.7591637256559528,0.7591637256559528,0.7256256449687308,0.7405724219038363
364,1,0,mannwhitneyu,10,25,cv,DecisionTreeClassifier,0.7803700724054707,0.7610654332541562,0.7610654332541562,0.7300663146271634,0.7343098016337867
365,1,0,mannwhitneyu,10,25,tt,RandomForestClassifier,0.7848869277440707,0.7632217559329032,0.7886265000628909,0.7296945985745704,0.7638938242577025
366,1,0,dummy_stats_test,10,25,cv,XGBClassifier,0.7958728388176242,0.7599067447663064,0.7900173290339112,0.7288886905571502,0.7544460801874793
367,1,0,dummy_stats_test,10,25,tt,RandomForestClassifier,0.7899774774774774,0.7580704375138652,0.7900613963763602,0.7243465579983356,0.7638984554592523
368,1,1,ttest_rel,10,25,cv,DecisionTreeClassifier,0.9914040114613181,0.9567254006035031,0.9567254006035031,0.8637900726870009,0.931607134246627
369,1,1,ttest_rel,10,25,tt,DecisionTreeClassifier,0.9914040114613181,0.9634978217974194,0.9634978217974194,0.852505347229455,0.9118533547657907
370,1,1,ttest_ind,10,25,cv,KNeighborsClassifier,1.0,0.9292602369714192,0.9606823804689195,0.8529706937443085,0.9355348856511376
371,1,1,ttest_ind,10,25,tt,DecisionTreeClassifier,0.9833333333333333,0.9175150317371068,0.9502297249649896,0.8424120189815648,0.9227217900842691
372,1,1,mannwhitneyu,10,25,cv,DecisionTreeClassifier,0.942942942942943,0.9546743149482877,0.9546743149482877,0.8693127359608359,0.9350095998956878
373,1,1,mannwhitneyu,10,25,tt,DecisionTreeClassifier,0.942942942942943,0.9263123896017001,0.9263123896017001,0.8575962211327786,0.9132726642322961
374,1,1,dummy_stats_test,10,25,cv,DecisionTreeClassifier,0.9704142011834319,0.9600380132194115,0.9659167639848739,0.8711713954967231,0.9345700590556598
375,1,1,dummy_stats_test,10,25,tt,DecisionTreeClassifier,0.9486404833836857,0.9557341641640982,0.9621387832634708,0.8567620859412352,0.9374070516309376
376,1,2,ttest_rel,10,25,cv,XGBClassifier,0.8833034111310593,0.8732512307665378,0.8844906762714958,0.8214213811929327,0.8577986941663668
377,1,2,ttest_rel,10,25,tt,DecisionTreeClassifier,0.8736654804270463,0.8619076496648642,0.8845797226167308,0.8041875242303294,0.8381566540451751
378,1,2,ttest_ind,10,25,cv,RandomForestClassifier,0.903765690376569,0.8656838570994981,0.8969832695075153,0.8083373350945978,0.8608667291876548
379,1,2,ttest_ind,10,25,tt,XGBClassifier,0.8879598662207357,0.8660940089027183,0.882426278620858,0.813682533005555,0.857177452064663
380,1,2,mannwhitneyu,10,25,cv,XGBClassifier,0.8698884758364314,0.8758721064242943,0.8758721064242943,0.8165258859372884,0.8595569532742093
381,1,2,mannwhitneyu,10,25,tt,DecisionTreeClassifier,0.8735213830755232,0.8711277402777909,0.8711277402777909,0.8159936603096539,0.8465409685832709
382,1,2,dummy_stats_test,10,25,cv,XGBClassifier,0.8875536480686695,0.8708974490631979,0.8708974490631979,0.8105373276768827,0.857354096771579
383,1,2,dummy_stats_test,10,25,tt,XGBClassifier,0.9115646258503401,0.8689990763486384,0.8988617631130312,0.8125722637132076,0.8704367088442916
384,1,3,ttest_rel,10,25,cv,DecisionTreeClassifier,0.9613259668508287,0.9606257132344087,0.9606257132344087,0.8554996020434891,0.9112110261870612
385,1,3,ttest_rel,10,25,tt,DecisionTreeClassifier,0.9606741573033708,0.9458867066877573,0.9458867066877573,0.8589669157592291,0.9087163404474518
386,1,3,ttest_ind,10,25,cv,DecisionTreeClassifier,0.9502762430939227,0.9568824870683967,0.9568824870683967,0.8807855210451234,0.9191763779131554
387,1,3,ttest_ind,10,25,tt,DecisionTreeClassifier,0.9502762430939227,0.9522456759406651,0.9522456759406651,0.8782205429230963,0.9495468754586408
388,1,3,mannwhitneyu,10,25,cv,DecisionTreeClassifier,0.9696969696969697,0.9512717253492701,0.9512717253492701,0.8625420135018211,0.9256002223386447
389,1,3,mannwhitneyu,10,25,tt,DecisionTreeClassifier,0.9696969696969697,0.9531497270794826,0.9531497270794826,0.847241417316695,0.9156083793616916
390,1,3,dummy_stats_test,10,25,cv,KNeighborsClassifier,0.9593023255813953,0.9581030741744037,0.9715177109865515,0.8659839324706565,0.952247314579875
391,1,3,dummy_stats_test,10,25,tt,KNeighborsClassifier,0.9593023255813953,0.9430239066171323,0.9634313751128213,0.8537824532861678,0.9468550990048332
392,1,4,ttest_rel,10,25,cv,XGBClassifier,0.4956284153005464,0.47044003003330637,0.5002397378175505,0.3918935767629455,0.40376776926160224
393,1,4,ttest_rel,10,25,tt,RandomForestClassifier,0.5044414535666217,0.4680752758559521,0.5028986174759403,0.37157386313240015,0.4298410220706506
394,1,4,ttest_ind,10,25,cv,DecisionTreeClassifier,0.4655555555555555,0.47287162738537114,0.47287162738537114,0.34553145077028874,0.42103715962276783
395,1,4,ttest_ind,10,25,tt,RandomForestClassifier,0.5005263157894737,0.46397255268016524,0.5135380786020745,0.3221941650513095,0.4330467922210965
396,1,4,mannwhitneyu,10,25,cv,DecisionTreeClassifier,0.448394495412844,0.4548268919691652,0.4548268919691652,0.3929717741027621,0.3929717741027621
397,1,4,mannwhitneyu,10,25,tt,RandomForestClassifier,0.494946877429386,0.46337927790368116,0.4766720216812515,0.4056830260885777,0.42253011869358237
398,1,4,dummy_stats_test,10,25,cv,RandomForestClassifier,0.4918990703851261,0.4609175355622597,0.5066032574067802,0.409517670129278,0.43319927585384044
399,1,4,dummy_stats_test,10,25,tt,XGBClassifier,0.4916379081497213,0.47964808033737094,0.4955274630779972,0.4162406276770798,0.42314949166208526
400,1,0,ttest_rel,30,25,cv,RandomForestClassifier,0.7909115499053285,0.7589217036501247,0.7874683569392291,0.7218500032808771,0.7642230138419722
401,1,0,ttest_rel,30,25,tt,RandomForestClassifier,0.7940054495912806,0.7538883938776024,0.786670998848289,0.7192287864935395,0.7541299734206721
402,1,0,ttest_ind,30,25,cv,DecisionTreeClassifier,0.761185682326622,0.7732742201948769,0.7732742201948769,0.7340093169149504,0.7477998769731684
403,1,0,ttest_ind,30,25,tt,XGBClassifier,0.782608695652174,0.7640864441237717,0.7774801174122371,0.7301693672757948,0.751565371524295
404,1,0,mannwhitneyu,30,25,cv,XGBClassifier,0.7858356940509915,0.7688388124114804,0.7900728850102133,0.7346057100202923,0.7400314091898867
405,1,0,mannwhitneyu,30,25,tt,XGBClassifier,0.7987702627166015,0.7651940107477672,0.8013267617492029,0.7327146767957922,0.7707985586471318
406,1,0,dummy_stats_test,30,25,cv,XGBClassifier,0.7978959025470653,0.7662139026947922,0.7888983250363584,0.7299200247790806,0.7521023082322977
407,1,0,dummy_stats_test,30,25,tt,RandomForestClassifier,0.7788461538461537,0.7660217425118496,0.7717851349807472,0.7290545980119333,0.7515992243501268
408,1,1,ttest_rel,30,25,cv,DecisionTreeClassifier,0.964769647696477,0.9686272519750783,0.9686272519750783,0.872286757259718,0.9655854869767915
409,1,1,ttest_rel,30,25,tt,DecisionTreeClassifier,0.9544235924932977,0.9447836860905635,0.9447836860905635,0.8441797301060029,0.9273914196290518
410,1,1,ttest_ind,30,25,cv,DecisionTreeClassifier,0.9526813880126184,0.9766339650687477,0.9766339650687477,0.8797874806584203,0.9201206757454883
411,1,1,ttest_ind,30,25,tt,DecisionTreeClassifier,0.971608832807571,0.9573186708144151,0.9573186708144151,0.8625825428583613,0.9072624071612951
412,1,1,mannwhitneyu,30,25,cv,DecisionTreeClassifier,0.975609756097561,0.976755538384829,0.976755538384829,0.8734338318686146,0.9180075389692095
413,1,1,mannwhitneyu,30,25,tt,DecisionTreeClassifier,0.975609756097561,0.9492335010804618,0.9492335010804618,0.8565255228166531,0.9107610136560356
414,1,1,dummy_stats_test,30,25,cv,DecisionTreeClassifier,1.0,0.9819403832882093,0.983056653491436,0.8717199744135291,0.9236789438419875
415,1,1,dummy_stats_test,30,25,tt,DecisionTreeClassifier,1.0,0.9528836548014303,0.965807130795764,0.8468649787902996,0.9376608907063005
416,1,2,ttest_rel,30,25,cv,XGBClassifier,0.8950930626057529,0.8624276041699985,0.8781740727837893,0.7981996300921506,0.8371062210194551
417,1,2,ttest_rel,30,25,tt,XGBClassifier,0.9061976549413736,0.859368640023827,0.8888074762355159,0.8014127274060894,0.8176498431080181
418,1,2,ttest_ind,30,25,cv,DecisionTreeClassifier,0.8649544324772162,0.8723363197567495,0.8723363197567495,0.8234711670500076,0.8575521072840468
419,1,2,ttest_ind,30,25,tt,XGBClassifier,0.8846487424111015,0.86779364317112,0.8818412401012502,0.8180536661423663,0.8430015150615954
420,1,2,mannwhitneyu,30,25,cv,XGBClassifier,0.8752136752136753,0.8741629746708267,0.8741629746708267,0.8125553995400532,0.8578154321985345
421,1,2,mannwhitneyu,30,25,tt,XGBClassifier,0.8752136752136753,0.8737816200037248,0.8737816200037248,0.8132298604637695,0.8592438659844275
422,1,2,dummy_stats_test,30,25,cv,XGBClassifier,0.8786127167630059,0.8761184596362948,0.8762421709448469,0.817193218143081,0.8544027741306053
423,1,2,dummy_stats_test,30,25,tt,DecisionTreeClassifier,0.8844221105527639,0.8702090930543999,0.8769503092201758,0.8097404276408393,0.8447274605501988
424,1,3,ttest_rel,30,25,cv,DecisionTreeClassifier,0.9665653495440729,0.9730811008637094,0.9730811008637094,0.8766540265960555,0.948326584982382
425,1,3,ttest_rel,30,25,tt,DecisionTreeClassifier,0.9728096676737159,0.9444550233649128,0.9607863272684732,0.850555304901914,0.9507775527447337
426,1,3,ttest_ind,30,25,cv,DecisionTreeClassifier,0.9766081871345029,0.9698517472865299,0.9698517472865299,0.8833705124108935,0.9291415124836178
427,1,3,ttest_ind,30,25,tt,DecisionTreeClassifier,0.9766081871345029,0.9431046780406135,0.9431046780406135,0.858515019112818,0.9247085071067813
428,1,3,mannwhitneyu,30,25,cv,DecisionTreeClassifier,0.9341317365269461,0.9622666753536319,0.9622666753536319,0.8853974923358982,0.9284527160976437
429,1,3,mannwhitneyu,30,25,tt,DecisionTreeClassifier,0.9258160237388725,0.9556844818114433,0.9556844818114433,0.8604499084073374,0.9401796050475348
430,1,3,dummy_stats_test,30,25,cv,RandomForestClassifier,1.0,0.9575101026611323,0.976372168893908,0.8671462827026384,0.9623747494559851
431,1,3,dummy_stats_test,30,25,tt,RandomForestClassifier,0.9919999999999999,0.9391367771691322,0.9643430114429961,0.8475541437194474,0.9410508640560669
432,1,4,ttest_rel,30,25,cv,XGBClassifier,0.4438549955791335,0.4674517384865438,0.4842197887015548,0.39994577560427563,0.4051089683035869
433,1,4,ttest_rel,30,25,tt,RandomForestClassifier,0.5125391849529781,0.46728877029652643,0.4984246474596443,0.37312851089186194,0.42753461163497974
434,1,4,ttest_ind,30,25,cv,RandomForestClassifier,0.4965548920532843,0.5158717591767173,0.5158717591767173,0.4246730537383814,0.4391084019087928
435,1,4,ttest_ind,30,25,tt,DecisionTreeClassifier,0.4305847076461769,0.47251893403174494,0.47251893403174494,0.40717245663101165,0.414153086004046
436,1,4,mannwhitneyu,30,25,cv,RandomForestClassifier,0.5047555850475559,0.5109730750966444,0.5109730750966444,0.42835753922924696,0.43372079576570344
437,1,4,mannwhitneyu,30,25,tt,XGBClassifier,0.484832357637041,0.4568789864318593,0.5051631147012505,0.40248371375335334,0.41532973735436146
438,1,4,dummy_stats_test,30,25,cv,DecisionTreeClassifier,0.4711981566820276,0.46452837078985737,0.4701143735259067,0.34863869500380085,0.40214530826093886
439,1,4,dummy_stats_test,30,25,tt,XGBClassifier,0.4979057591623037,0.45533919337507983,0.4899817356325134,0.3570936469642219,0.4100748429059242
440,1,0,ttest_rel,50,25,cv,XGBClassifier,0.7843876177658143,0.7791281695796307,0.7904792656468054,0.7326912203177967,0.7524289034441102
441,1,0,ttest_rel,50,25,tt,XGBClassifier,0.7920305676855894,0.7698484479119876,0.7891758611628801,0.7316552697986624,0.7419773106147256
442,1,0,ttest_ind,50,25,cv,XGBClassifier,0.7891080855793277,0.7564405989119531,0.786991769266058,0.7277161891533037,0.7567525599659398
443,1,0,ttest_ind,50,25,tt,DecisionTreeClassifier,0.7550085861476817,0.7568436917283872,0.7672291315803322,0.7251184816090707,0.7438831308588505
444,1,0,mannwhitneyu,50,25,cv,XGBClassifier,0.7891566265060241,0.76585956569445,0.76585956569445,0.7265076144126819,0.7559418606653525
445,1,0,mannwhitneyu,50,25,tt,XGBClassifier,0.8071581196581196,0.755470935382667,0.783666574676926,0.7228256648993023,0.7504202341030763
446,1,0,dummy_stats_test,50,25,cv,XGBClassifier,0.7922705314009663,0.766944854862442,0.7812241382411197,0.7267251856034481,0.7498490797512536
447,1,0,dummy_stats_test,50,25,tt,XGBClassifier,0.7825370675453049,0.7618865703829977,0.7736691398243255,0.7265410130377852,0.7458690804060184
448,1,1,ttest_rel,50,25,cv,DecisionTreeClassifier,0.9710982658959537,0.9732967032967034,0.9732967032967034,0.8778166695705395,0.9315867604617605
449,1,1,ttest_rel,50,25,tt,RandomForestClassifier,0.9707602339181286,0.9448402439724536,0.9697747626409436,0.8553456873640627,0.9461456511208902
450,1,1,ttest_ind,50,25,cv,DecisionTreeClassifier,0.9753424657534248,0.9507752247752248,0.9748265068265068,0.8694840543443485,0.9559105061605062
451,1,1,ttest_ind,50,25,tt,RandomForestClassifier,0.9833333333333333,0.9447655322481343,0.9590648011232578,0.8541676114782,0.9340181605681006
452,1,1,mannwhitneyu,50,25,cv,DecisionTreeClassifier,0.9768637532133676,0.972023976023976,0.972023976023976,0.8788994224729518,0.9374914081017022
453,1,1,mannwhitneyu,50,25,tt,DecisionTreeClassifier,0.9768637532133676,0.9488992075389092,0.9488992075389092,0.8471551205707153,0.9156178508242505
454,1,1,dummy_stats_test,50,25,cv,RandomForestClassifier,0.9836065573770492,0.9674120879120881,0.9823589743589745,0.8708516288922635,0.9549675324675325
455,1,1,dummy_stats_test,50,25,tt,DecisionTreeClassifier,0.9611111111111111,0.9441347656386324,0.9557721998946453,0.8499927505708132,0.9358574671815796
456,1,2,ttest_rel,50,25,cv,RandomForestClassifier,0.8975021533161068,0.8685923338306835,0.884511090703538,0.8098787199478356,0.8658979875768755
457,1,2,ttest_rel,50,25,tt,XGBClassifier,0.8883071553228622,0.8699660810690907,0.8839645763047779,0.8073101759223711,0.8516739384600875
458,1,2,ttest_ind,50,25,cv,XGBClassifier,0.869418702611626,0.8800974940269222,0.8800974940269222,0.8148193077797712,0.8517137604851103
459,1,2,ttest_ind,50,25,tt,XGBClassifier,0.8852459016393442,0.8695981986137294,0.8885130499203204,0.8116681755812457,0.841236844909665
460,1,2,mannwhitneyu,50,25,cv,DecisionTreeClassifier,0.8734491315136477,0.8642246612292683,0.8642246612292683,0.8073280724387119,0.8489440858806976
461,1,2,mannwhitneyu,50,25,tt,XGBClassifier,0.904969485614647,0.863716657564907,0.9016480312816461,0.8063007001058766,0.8580701904470671
462,1,2,dummy_stats_test,50,25,cv,XGBClassifier,0.9280936454849498,0.8624287431928422,0.9183989721675736,0.8104773589443761,0.8719349056685015
463,1,2,dummy_stats_test,50,25,tt,XGBClassifier,0.9192339716902581,0.8605106310908036,0.9050791640342781,0.806409488477442,0.8498410337958633
464,1,3,ttest_rel,50,25,cv,DecisionTreeClassifier,1.0,0.968271565036271,0.968271565036271,0.873889265876882,0.9373685854908765
465,1,3,ttest_rel,50,25,tt,DecisionTreeClassifier,1.0,0.9528365555534606,0.9528365555534606,0.8604983400921529,0.9320321461954282
466,1,3,ttest_ind,50,25,cv,DecisionTreeClassifier,0.9414893617021277,0.965070596070596,0.965070596070596,0.8528977682104616,0.9593927322677323
467,1,3,ttest_ind,50,25,tt,DecisionTreeClassifier,0.9414893617021277,0.9492075062242623,0.9492075062242623,0.8399918098506479,0.9331026502072179
468,1,3,mannwhitneyu,50,25,cv,KNeighborsClassifier,0.9919137466307278,0.9412518070165128,0.9681132201132201,0.8619732115579637,0.928266690009337
469,1,3,mannwhitneyu,50,25,tt,RandomForestClassifier,0.9919137466307278,0.9462174573615587,0.9632165897515204,0.8462157627060116,0.9316583308786579
470,1,3,dummy_stats_test,50,25,cv,RandomForestClassifier,0.9809264305177111,0.967555944055944,0.9858228438228438,0.8584247493992075,0.9589902181152181
471,1,3,dummy_stats_test,50,25,tt,DecisionTreeClassifier,0.9891891891891893,0.9424494382067898,0.9553793443976366,0.8407654350249297,0.9426894870148985
472,1,4,ttest_rel,50,25,cv,RandomForestClassifier,0.5029318899413622,0.4910779188832421,0.4910779188832421,0.4219697270527051,0.4322472600176315
473,1,4,ttest_rel,50,25,tt,RandomForestClassifier,0.49800690938081327,0.46423608292908436,0.5064572154265145,0.408114413061475,0.42746715067018615
474,1,4,ttest_ind,50,25,cv,XGBClassifier,0.4856585909217488,0.46067509130995943,0.48302134328627244,0.3984517143148563,0.42770850296756224
475,1,4,ttest_ind,50,25,tt,RandomForestClassifier,0.5055234087322462,0.4650726540256195,0.5040060875671558,0.3924775088826621,0.43147193483911633
476,1,4,mannwhitneyu,50,25,cv,RandomForestClassifier,0.4887769125057261,0.5193611733707766,0.5193611733707766,0.4377374812210039,0.4377374812210039
477,1,4,mannwhitneyu,50,25,tt,RandomForestClassifier,0.4887769125057261,0.497403987613121,0.497403987613121,0.4299129802154238,0.4299129802154238
478,1,4,dummy_stats_test,50,25,cv,RandomForestClassifier,0.503585657370518,0.4571779648451787,0.5047073809347734,0.4023515239547887,0.4273192795663383
479,1,4,dummy_stats_test,50,25,tt,XGBClassifier,0.500674399784192,0.4532663667274008,0.47215848215371975,0.38818420340892024,0.41777706106681195
480,1,0,ttest_rel,10,100,cv,XGBClassifier,0.7868762062310449,0.766227999917748,0.7854821371921852,0.7271059390446104,0.7637180554700382
481,1,0,ttest_rel,10,100,tt,XGBClassifier,0.7878449958182325,0.7709070848081562,0.78729198605429,0.7289666574129888,0.7687846897473835
482,1,0,ttest_ind,10,100,cv,RandomForestClassifier,0.8029678483099753,0.7701789811746127,0.7930918196236616,0.7327243067694809,0.7669995381793091
483,1,0,ttest_ind,10,100,tt,XGBClassifier,0.7956164383561642,0.7663815004285321,0.7998591842308496,0.7286313447423218,0.769350295785058
484,1,0,mannwhitneyu,10,100,cv,XGBClassifier,0.7973748974569319,0.7642616485805508,0.7806289455703301,0.7273965144114175,0.7593148949935592
485,1,0,mannwhitneyu,10,100,tt,XGBClassifier,0.8134573304157549,0.7554078570082838,0.7905603570079758,0.7244251100615948,0.7550288261923241
486,1,0,dummy_stats_test,10,100,cv,XGBClassifier,0.802671861953799,0.7628845204656464,0.8037639498336222,0.7269785188213156,0.7760731666292067
487,1,0,dummy_stats_test,10,100,tt,RandomForestClassifier,0.7979994442900806,0.7701425506885242,0.8042900853165941,0.7287321939815297,0.7770667530130678
488,1,1,ttest_rel,10,100,cv,RandomForestClassifier,0.967551622418879,0.9551659810507775,0.9817555388423138,0.8729897136111339,0.9591431602224489
489,1,1,ttest_rel,10,100,tt,DecisionTreeClassifier,0.9554896142433233,0.961860729350688,0.961860729350688,0.8586257901110641,0.9451417234284726
490,1,1,ttest_ind,10,100,cv,DecisionTreeClassifier,0.9696969696969697,0.9441669815415766,0.9789334342911648,0.8723799290272649,0.9535706824176259
491,1,1,ttest_ind,10,100,tt,DecisionTreeClassifier,0.9625,0.9388300089722893,0.9388300089722893,0.8529343608913533,0.9505757407558206
492,1,1,mannwhitneyu,10,100,cv,DecisionTreeClassifier,0.9442815249266862,0.9519028095665641,0.9737344100805416,0.8662512576136954,0.9614159492402308
493,1,1,mannwhitneyu,10,100,tt,DecisionTreeClassifier,0.9190751445086704,0.9506935208172939,0.9506935208172939,0.8565239595821531,0.9472031948747254
494,1,1,dummy_stats_test,10,100,cv,RandomForestClassifier,0.9915014164305949,0.9603790222758342,0.9889623561435252,0.8651542038901866,0.9724547742285212
495,1,1,dummy_stats_test,10,100,tt,RandomForestClassifier,0.9915014164305949,0.9521411622809041,0.9839929107350498,0.8450848355729316,0.9601820063662183
496,1,2,ttest_rel,10,100,cv,RandomForestClassifier,0.9159519725557461,0.8732500168551299,0.9100025924147568,0.8140775460215767,0.8724492469472749
497,1,2,ttest_rel,10,100,tt,RandomForestClassifier,0.9064625850340136,0.8722121271964383,0.90247626700118,0.8087655666615321,0.8695880031598229
498,1,2,ttest_ind,10,100,cv,DecisionTreeClassifier,0.874251497005988,0.8793019115424808,0.8793019115424808,0.8132976606212091,0.8648823648641466
499,1,2,ttest_ind,10,100,tt,RandomForestClassifier,0.8995708154506438,0.8774039697017579,0.9038184279740882,0.8128534254352051,0.8783400190610949
500,1,2,mannwhitneyu,10,100,cv,DecisionTreeClassifier,0.8745980707395499,0.8802641856051027,0.8802641856051027,0.8130086685997706,0.8615425714256362
501,1,2,mannwhitneyu,10,100,tt,RandomForestClassifier,0.9113924050632912,0.8738861251551494,0.9207396011068866,0.8093246745765111,0.8830882469303707
502,1,2,dummy_stats_test,10,100,cv,XGBClassifier,0.9043183742591024,0.8816271444321204,0.9266508672056698,0.8179718999556079,0.8916657434980398
503,1,2,dummy_stats_test,10,100,tt,RandomForestClassifier,0.9023746701846966,0.8727372562944418,0.915044797011525,0.804201737746769,0.8807496745164989
504,1,3,ttest_rel,10,100,cv,DecisionTreeClassifier,0.9913043478260869,0.9596808649538096,0.9596808649538096,0.8711320508407783,0.9569293365546155
505,1,3,ttest_rel,10,100,tt,DecisionTreeClassifier,0.9913043478260869,0.9590754819103001,0.9590754819103001,0.8604697390150711,0.947807065677322
506,1,3,ttest_ind,10,100,cv,DecisionTreeClassifier,0.9615384615384616,0.9675229392628923,0.9675229392628923,0.8714858491862779,0.9659362291380426
507,1,3,ttest_ind,10,100,tt,DecisionTreeClassifier,0.9615384615384616,0.9580275312763611,0.9722951553555834,0.8647829361402241,0.9561824058909734
508,1,3,mannwhitneyu,10,100,cv,DecisionTreeClassifier,0.971608832807571,0.9696996402749649,0.9696996402749649,0.8761057901993305,0.9609425112327639
